时间,预测值,下限,上限
2026-03-30 12:00:00,39.48057201116213,34.48057201116213,44.48057201116213
2026-03-30 13:00:00,37.2780366984419,32.2780366984419,42.2780366984419
2026-03-30 14:00:00,37.68486008741045,32.68486008741045,42.68486008741045
2026-03-30 15:00:00,39.25885626200919,34.25885626200919,44.25885626200919
2026-03-30 16:00:00,48.62721823514891,43.62721823514891,53.62721823514891
2026-03-30 17:00:00,52.39028241249533,47.39028241249533,57.39028241249533
2026-03-30 18:00:00,55.992958978755894,50.992958978755894,60.992958978755894
2026-03-30 19:00:00,60.11285385159063,55.11285385159063,65.11285385159063
2026-03-30 20:00:00,60.975415151212985,55.975415151212985,65.97541515121299
2026-03-30 21:00:00,58.948435967958,53.948435967958,63.948435967958
2026-03-30 22:00:00,56.83378190244307,51.83378190244307,61.83378190244307
2026-03-30 23:00:00,56.5704084365659,51.5704084365659,61.5704084365659
2026-03-31 00:00:00,58.66311465400667,53.66311465400667,63.66311465400667
2026-03-31 01:00:00,61.271097456720966,56.271097456720966,66.27109745672097
2026-03-31 02:00:00,62.90737220988504,57.90737220988504,67.90737220988504
2026-03-31 03:00:00,64.50248044884836,59.50248044884836,69.50248044884836
2026-03-31 04:00:00,66.3389932728092,61.338993272809205,71.3389932728092
2026-03-31 05:00:00,67.30278278407371,62.30278278407371,72.30278278407371
2026-03-31 06:00:00,67.45616636452743,62.456166364527434,72.45616636452743
2026-03-31 07:00:00,65.41036389664802,60.41036389664802,70.41036389664802
2026-03-31 08:00:00,58.24899083018025,53.24899083018025,63.24899083018025
2026-03-31 09:00:00,50.901499275788424,45.901499275788424,55.901499275788424
2026-03-31 10:00:00,45.57533458313535,40.57533458313535,50.57533458313535
2026-03-31 11:00:00,41.514723975517576,36.514723975517576,46.514723975517576
2026-03-31 12:00:00,39.090212810965866,34.090212810965866,44.090212810965866
2026-03-31 13:00:00,38.49648191398833,33.49648191398833,43.49648191398833
2026-03-31 14:00:00,39.38155824306266,34.38155824306266,44.38155824306266
2026-03-31 15:00:00,42.7890711945211,37.7890711945211,47.7890711945211
2026-03-31 16:00:00,45.49552694989511,40.49552694989511,50.49552694989511
2026-03-31 17:00:00,48.523925880818304,43.523925880818304,53.523925880818304
2026-03-31 18:00:00,52.02258502434009,47.02258502434009,57.02258502434009
2026-03-31 19:00:00,54.26749422673808,49.26749422673808,59.26749422673808
2026-03-31 20:00:00,54.644462431824856,49.644462431824856,59.644462431824856
2026-03-31 21:00:00,54.11897128316171,49.11897128316171,59.11897128316171
2026-03-31 22:00:00,53.91484582381088,48.91484582381088,58.91484582381088
2026-03-31 23:00:00,55.05936603256986,50.05936603256986,60.05936603256986
2026-04-01 00:00:00,56.84711306252426,51.84711306252426,61.84711306252426
2026-04-01 01:00:00,58.63517038168338,53.63517038168338,63.63517038168338
2026-04-01 02:00:00,60.32313728537736,55.32313728537736,65.32313728537736
2026-04-01 03:00:00,61.74024800607628,56.74024800607628,66.74024800607629
2026-04-01 04:00:00,62.496803290184694,57.496803290184694,67.49680329018469
2026-04-01 05:00:00,62.49272246830195,57.49272246830195,67.49272246830195
2026-04-01 06:00:00,61.249742702910915,56.249742702910915,66.24974270291091
2026-04-01 07:00:00,57.94437412666892,52.94437412666892,62.94437412666892
2026-04-01 08:00:00,53.60130694291478,48.60130694291478,58.60130694291478
2026-04-01 09:00:00,49.05581103780711,44.05581103780711,54.05581103780711
2026-04-01 10:00:00,45.01996783386335,40.01996783386335,50.01996783386335
2026-04-01 11:00:00,42.11905054453557,37.11905054453557,47.11905054453557
2026-04-01 12:00:00,40.64017647298154,35.64017647298154,45.64017647298154
2026-04-01 13:00:00,40.5037676069633,35.5037676069633,45.5037676069633
2026-04-01 14:00:00,41.66701899648534,36.66701899648534,46.66701899648534
2026-04-01 15:00:00,43.17244331385635,38.17244331385635,48.17244331385635
2026-04-01 16:00:00,45.13770760063353,40.13770760063353,50.13770760063353
2026-04-01 17:00:00,47.49101905689692,42.49101905689692,52.49101905689692
2026-04-01 18:00:00,49.59740575598472,44.59740575598472,54.59740575598472
2026-04-01 19:00:00,50.93471619177366,45.93471619177366,55.93471619177366
2026-04-01 20:00:00,51.603959398697654,46.603959398697654,56.603959398697654
2026-04-01 21:00:00,52.06147049136159,47.06147049136159,57.06147049136159
2026-04-01 22:00:00,52.91628397750029,47.91628397750029,57.91628397750029
2026-04-01 23:00:00,54.16368427911668,49.16368427911668,59.16368427911668
2026-04-02 00:00:00,55.65627433384196,50.65627433384196,60.65627433384196
2026-04-02 01:00:00,57.22501946478665,52.22501946478665,62.22501946478665
2026-04-02 02:00:00,58.57694885804524,53.57694885804524,63.57694885804524
2026-04-02 03:00:00,59.40349437549453,54.40349437549453,64.40349437549453
2026-04-02 04:00:00,59.55981242171929,54.55981242171929,64.5598124217193
2026-04-02 05:00:00,58.88570650435189,53.88570650435189,63.88570650435189
2026-04-02 06:00:00,57.15940881661234,52.15940881661234,62.15940881661234
2026-04-02 07:00:00,54.55515328069673,49.55515328069673,59.55515328069673
2026-04-02 08:00:00,51.36610944385123,46.36610944385123,56.36610944385123
2026-04-02 09:00:00,48.097992211839916,43.097992211839916,53.097992211839916
2026-04-02 10:00:00,45.29177097334994,40.29177097334994,50.29177097334994
2026-04-02 11:00:00,43.339942130045884,38.339942130045884,48.339942130045884
2026-04-02 12:00:00,42.38126576017021,37.38126576017021,47.38126576017021
2026-04-02 13:00:00,42.366270789676655,37.366270789676655,47.366270789676655
2026-04-02 14:00:00,42.94383767284681,37.94383767284681,47.94383767284681
2026-04-02 15:00:00,44.01084337102945,39.01084337102945,49.01084337102945
2026-04-02 16:00:00,45.44170274610676,40.44170274610676,50.44170274610676
2026-04-02 17:00:00,46.98215811397321,41.98215811397321,51.98215811397321
2026-04-02 18:00:00,48.35017931842248,43.35017931842248,53.35017931842248
2026-04-02 19:00:00,49.442518054692684,44.442518054692684,54.442518054692684
2026-04-02 20:00:00,50.33940557374202,45.33940557374202,55.33940557374202
2026-04-02 21:00:00,51.26931120798504,46.26931120798504,56.26931120798504
2026-04-02 22:00:00,52.336233997658375,47.336233997658375,57.336233997658375
2026-04-02 23:00:00,53.57470446304267,48.57470446304267,58.57470446304267
2026-04-03 00:00:00,54.919684293906585,49.919684293906585,59.919684293906585
2026-04-03 01:00:00,56.17325607898402,51.17325607898402,61.17325607898402
2026-04-03 02:00:00,57.08900642604503,52.08900642604503,62.08900642604503
2026-04-03 03:00:00,57.492950585592865,52.492950585592865,62.492950585592865
2026-04-03 04:00:00,57.274469136568385,52.274469136568385,62.274469136568385
2026-04-03 05:00:00,56.360428424257584,51.360428424257584,61.360428424257584
2026-04-03 06:00:00,54.78170444695401,49.78170444695401,59.78170444695401
2026-04-03 07:00:00,52.65418592558224,47.65418592558224,57.65418592558224
2026-04-03 08:00:00,50.240330882746576,45.240330882746576,55.240330882746576
2026-04-03 09:00:00,47.8831221949058,42.8831221949058,52.8831221949058
2026-04-03 10:00:00,45.91109449970638,40.91109449970638,50.91109449970638
2026-04-03 11:00:00,44.54141737752206,39.54141737752206,49.54141737752206
2026-04-03 12:00:00,43.84608784144312,38.84608784144312,48.84608784144312
2026-04-03 13:00:00,43.73052754747067,38.73052754747067,48.73052754747067
2026-04-03 14:00:00,44.0998526820591,39.0998526820591,49.0998526820591
2026-04-03 15:00:00,44.83916283185178,39.83916283185178,49.83916283185178
2026-04-03 16:00:00,45.81181703824173,40.81181703824173,50.81181703824173
2026-04-03 17:00:00,46.86958297320125,41.86958297320125,51.86958297320125
2026-04-03 18:00:00,47.910553956995116,42.910553956995116,52.910553956995116
