时间,预测值,下限,上限
2026-03-30 12:00:00,27.446902734898842,22.446902734898842,32.44690273489884
2026-03-30 13:00:00,23.946912023696882,18.946912023696882,28.946912023696882
2026-03-30 14:00:00,25.42522582952757,20.42522582952757,30.42522582952757
2026-03-30 15:00:00,31.688703501758365,26.688703501758365,36.68870350175837
2026-03-30 16:00:00,39.530666141281095,34.530666141281095,44.530666141281095
2026-03-30 17:00:00,44.915143484214006,39.915143484214006,49.915143484214006
2026-03-30 18:00:00,50.651513801423015,45.651513801423015,55.651513801423015
2026-03-30 19:00:00,55.63638534513936,50.63638534513936,60.63638534513936
2026-03-30 20:00:00,57.83579962163505,52.83579962163505,62.83579962163505
2026-03-30 21:00:00,56.553714798700625,51.553714798700625,61.553714798700625
2026-03-30 22:00:00,54.98977862508998,49.98977862508998,59.98977862508998
2026-03-30 23:00:00,54.84899733059822,49.84899733059822,59.84899733059822
2026-03-31 00:00:00,55.525597546722125,50.525597546722125,60.525597546722125
2026-03-31 01:00:00,57.7307284339086,52.7307284339086,62.7307284339086
2026-03-31 02:00:00,58.92299750773599,53.92299750773599,63.92299750773599
2026-03-31 03:00:00,63.49815088997027,58.49815088997027,68.49815088997028
2026-03-31 04:00:00,65.37730955571018,60.377309555710184,70.37730955571018
2026-03-31 05:00:00,67.05022633310054,62.05022633310054,72.05022633310054
2026-03-31 06:00:00,66.90102728137282,61.90102728137282,71.90102728137282
2026-03-31 07:00:00,63.83174271197622,58.83174271197622,68.83174271197622
2026-03-31 08:00:00,57.02842006896093,52.02842006896093,62.02842006896093
2026-03-31 09:00:00,48.70557709451966,43.70557709451966,53.70557709451966
2026-03-31 10:00:00,40.25482196074004,35.25482196074004,45.25482196074004
2026-03-31 11:00:00,34.046169392662954,29.046169392662954,39.046169392662954
2026-03-31 12:00:00,29.959176293547724,24.959176293547724,34.95917629354773
2026-03-31 13:00:00,29.332157220019788,24.332157220019788,34.33215722001979
2026-03-31 14:00:00,31.670615144107956,26.670615144107956,36.670615144107956
2026-03-31 15:00:00,35.800286508615095,30.800286508615095,40.800286508615095
2026-03-31 16:00:00,40.4594509268439,35.4594509268439,45.4594509268439
2026-03-31 17:00:00,45.10920632032692,40.10920632032692,50.10920632032692
2026-03-31 18:00:00,50.03258411770579,45.03258411770579,55.03258411770579
2026-03-31 19:00:00,52.43239359940152,47.43239359940152,57.43239359940152
2026-03-31 20:00:00,53.60000282994027,48.60000282994027,58.60000282994027
2026-03-31 21:00:00,53.213572897668946,48.213572897668946,58.213572897668946
2026-03-31 22:00:00,53.23526428096266,48.23526428096266,58.23526428096266
2026-03-31 23:00:00,53.60790397450132,48.60790397450132,58.60790397450132
2026-04-01 00:00:00,54.661953070604326,49.661953070604326,59.661953070604326
2026-04-01 01:00:00,56.64035161174038,51.64035161174038,61.64035161174038
2026-04-01 02:00:00,59.526612192990555,54.526612192990555,64.52661219299056
2026-04-01 03:00:00,61.82933031583251,56.82933031583251,66.82933031583251
2026-04-01 04:00:00,63.4929306507799,58.4929306507799,68.4929306507799
2026-04-01 05:00:00,63.62339148171959,58.62339148171959,68.62339148171958
2026-04-01 06:00:00,61.9619615163229,56.9619615163229,66.9619615163229
2026-04-01 07:00:00,57.97495951236737,52.97495951236737,62.97495951236737
2026-04-01 08:00:00,52.23730774406142,47.23730774406142,57.23730774406142
2026-04-01 09:00:00,45.97414763657823,40.97414763657823,50.97414763657823
2026-04-01 10:00:00,40.09989056988509,35.09989056988509,45.09989056988509
2026-04-01 11:00:00,35.953628803737885,30.953628803737885,40.953628803737885
2026-04-01 12:00:00,33.66132628777138,28.66132628777138,38.66132628777138
2026-04-01 13:00:00,33.902719769922356,28.902719769922356,38.902719769922356
2026-04-01 14:00:00,35.75417183454212,30.75417183454212,40.75417183454212
2026-04-01 15:00:00,38.800337596789376,33.800337596789376,43.800337596789376
2026-04-01 16:00:00,42.44708278743312,37.44708278743312,47.44708278743312
2026-04-01 17:00:00,46.072225508284085,41.072225508284085,51.072225508284085
2026-04-01 18:00:00,48.81903163548469,43.81903163548469,53.81903163548469
2026-04-01 19:00:00,50.57787803110284,45.57787803110284,55.57787803110284
2026-04-01 20:00:00,51.3191544442947,46.3191544442947,56.3191544442947
2026-04-01 21:00:00,51.796089611492334,46.796089611492334,56.796089611492334
2026-04-01 22:00:00,52.20183821499208,47.20183821499208,57.20183821499208
2026-04-01 23:00:00,53.09560253044575,48.09560253044575,58.09560253044575
2026-04-02 00:00:00,54.68178286924952,49.68178286924952,59.68178286924952
2026-04-02 01:00:00,56.774686072637756,51.774686072637756,61.774686072637756
2026-04-02 02:00:00,58.91058036536521,53.91058036536521,63.91058036536521
2026-04-02 03:00:00,60.45935010861925,55.45935010861925,65.45935010861925
