时间,预测值,下限,上限
2026-03-30 12:00:00,28.796648660473593,26.796648660473593,30.796648660473593
2026-03-30 13:00:00,29.301821914343087,27.301821914343087,31.301821914343087
2026-03-30 14:00:00,27.605804843530603,25.605804843530603,29.605804843530603
2026-03-30 15:00:00,26.10577876073482,24.10577876073482,28.10577876073482
2026-03-30 16:00:00,24.43243880090298,22.43243880090298,26.43243880090298
2026-03-30 17:00:00,22.978678140847332,20.978678140847332,24.978678140847332
2026-03-30 18:00:00,20.594393014911546,18.594393014911546,22.594393014911546
2026-03-30 19:00:00,18.789376109947504,16.789376109947504,20.789376109947504
2026-03-30 20:00:00,17.431046455428206,15.431046455428206,19.431046455428206
2026-03-30 21:00:00,16.724600995192695,14.724600995192695,18.724600995192695
2026-03-30 22:00:00,16.299077926285022,14.299077926285022,18.299077926285022
2026-03-30 23:00:00,16.25725955569544,14.257259555695441,18.25725955569544
2026-03-31 00:00:00,16.382769841367473,14.382769841367473,18.382769841367473
2026-03-31 01:00:00,15.744054069159146,13.744054069159146,17.744054069159148
2026-03-31 02:00:00,14.691310907644556,12.691310907644556,16.691310907644556
2026-03-31 03:00:00,13.760797017468022,11.760797017468022,15.760797017468022
2026-03-31 04:00:00,12.840792799984058,10.840792799984058,14.840792799984058
2026-03-31 05:00:00,12.370745891768081,10.370745891768081,14.370745891768081
2026-03-31 06:00:00,12.850433862600743,10.850433862600743,14.850433862600743
2026-03-31 07:00:00,14.00621705153452,12.00621705153452,16.00621705153452
2026-03-31 08:00:00,16.385516268746652,14.385516268746652,18.385516268746652
2026-03-31 09:00:00,19.663373363613793,17.663373363613793,21.663373363613793
2026-03-31 10:00:00,23.257328053101908,21.257328053101908,25.257328053101908
2026-03-31 11:00:00,25.984638823510558,23.984638823510558,27.984638823510558
2026-03-31 12:00:00,27.432154998136454,25.432154998136454,29.432154998136454
2026-03-31 13:00:00,27.685106610743162,25.685106610743162,29.685106610743162
2026-03-31 14:00:00,27.289768245877475,25.289768245877475,29.289768245877475
2026-03-31 15:00:00,26.28246236394867,24.28246236394867,28.28246236394867
2026-03-31 16:00:00,24.764733810677875,22.764733810677875,26.764733810677875
2026-03-31 17:00:00,22.91638453691476,20.91638453691476,24.91638453691476
2026-03-31 18:00:00,21.16237789551287,19.16237789551287,23.16237789551287
2026-03-31 19:00:00,19.54776272885591,17.54776272885591,21.54776272885591
2026-03-31 20:00:00,18.337115802381202,16.337115802381202,20.337115802381202
2026-03-31 21:00:00,17.81920538592644,15.819205385926441,19.81920538592644
2026-03-31 22:00:00,17.70741697513961,15.707416975139608,19.70741697513961
2026-03-31 23:00:00,17.473886996922815,15.473886996922815,19.473886996922815
2026-04-01 00:00:00,16.842612280402363,14.842612280402363,18.842612280402363
2026-04-01 01:00:00,15.817501568297784,13.817501568297784,17.817501568297786
2026-04-01 02:00:00,14.657535430951858,12.657535430951858,16.65753543095186
2026-04-01 03:00:00,13.674695066039313,11.674695066039313,15.674695066039313
2026-04-01 04:00:00,13.040744137622351,11.040744137622351,15.040744137622351
2026-04-01 05:00:00,12.966818102492436,10.966818102492436,14.966818102492436
2026-04-01 06:00:00,13.660156148240606,11.660156148240606,15.660156148240606
2026-04-01 07:00:00,15.295339807201342,13.295339807201342,17.295339807201344
2026-04-01 08:00:00,17.75594964060177,15.75594964060177,19.75594964060177
2026-04-01 09:00:00,20.63678755784839,18.63678755784839,22.63678755784839
2026-04-01 10:00:00,23.326868014771847,21.326868014771847,25.326868014771847
2026-04-01 11:00:00,25.393101988565164,23.393101988565164,27.393101988565164
2026-04-01 12:00:00,26.65619986981103,24.65619986981103,28.65619986981103
2026-04-01 13:00:00,27.08299252617809,25.08299252617809,29.08299252617809
2026-04-01 14:00:00,26.728534370731154,24.728534370731154,28.728534370731154
2026-04-01 15:00:00,25.808543264305033,23.808543264305033,27.808543264305033
2026-04-01 16:00:00,24.485676398607755,22.485676398607755,26.485676398607755
2026-04-01 17:00:00,22.904474749787354,20.904474749787354,24.904474749787354
2026-04-01 18:00:00,21.334236318036513,19.334236318036513,23.334236318036513
2026-04-01 19:00:00,20.10170671696004,18.10170671696004,22.10170671696004
2026-04-01 20:00:00,19.349289182032404,17.349289182032404,21.349289182032404
2026-04-01 21:00:00,18.92354740538461,16.92354740538461,20.92354740538461
2026-04-01 22:00:00,18.495880768560202,16.495880768560202,20.495880768560202
2026-04-01 23:00:00,17.82025182456285,15.820251824562849,19.82025182456285
2026-04-02 00:00:00,16.861853135555236,14.861853135555236,18.861853135555236
2026-04-02 01:00:00,15.738226247077904,13.738226247077904,17.738226247077904
2026-04-02 02:00:00,14.638850456739105,12.638850456739105,16.638850456739107
2026-04-02 03:00:00,13.774326741317436,11.774326741317436,15.774326741317436
2026-04-02 04:00:00,13.348554450359135,11.348554450359135,15.348554450359135
2026-04-02 05:00:00,13.54114080429118,11.54114080429118,15.54114080429118
2026-04-02 06:00:00,14.496248384542843,12.496248384542843,16.496248384542845
2026-04-02 07:00:00,16.21238675663193,14.212386756631929,18.21238675663193
2026-04-02 08:00:00,18.482988194031744,16.482988194031744,20.482988194031744
2026-04-02 09:00:00,20.95436952332138,18.95436952332138,22.95436952332138
2026-04-02 10:00:00,23.229838350855232,21.229838350855232,25.229838350855232
2026-04-02 11:00:00,24.97269403302679,22.97269403302679,26.97269403302679
2026-04-02 12:00:00,26.01708166820626,24.01708166820626,28.01708166820626
2026-04-02 13:00:00,26.36105911435751,24.36105911435751,28.36105911435751
2026-04-02 14:00:00,26.078902380193732,24.078902380193732,28.078902380193732
2026-04-02 15:00:00,25.26940331626365,23.26940331626365,27.26940331626365
2026-04-02 16:00:00,24.091872816204212,22.091872816204212,26.091872816204212
2026-04-02 17:00:00,22.793096393794883,20.793096393794883,24.793096393794883
2026-04-02 18:00:00,21.635483301907446,19.635483301907446,23.635483301907446
2026-04-02 19:00:00,20.757588191912077,18.757588191912077,22.757588191912077
2026-04-02 20:00:00,20.111313501003416,18.111313501003416,22.111313501003416
2026-04-02 21:00:00,19.528136632122308,17.528136632122308,21.528136632122308
2026-04-02 22:00:00,18.831767844564098,16.831767844564098,20.831767844564098
