时间,预测值,下限,上限
2026-03-30 12:00:00,31.316498274236178,26.316498274236178,36.31649827423618
2026-03-30 13:00:00,27.8898735517121,22.8898735517121,32.8898735517121
2026-03-30 14:00:00,27.07908321294745,22.07908321294745,32.07908321294745
2026-03-30 15:00:00,33.00217496629504,28.002174966295037,38.00217496629504
2026-03-30 16:00:00,41.93281642704086,36.93281642704086,46.93281642704086
2026-03-30 17:00:00,47.46290417381796,42.46290417381796,52.46290417381796
2026-03-30 18:00:00,51.31976672221217,46.31976672221217,56.31976672221217
2026-03-30 19:00:00,54.6186217556524,49.6186217556524,59.6186217556524
2026-03-30 20:00:00,56.24709398600709,51.24709398600709,61.24709398600709
2026-03-30 21:00:00,55.092220726056006,50.092220726056006,60.092220726056006
2026-03-30 22:00:00,53.125813953663666,48.125813953663666,58.125813953663666
2026-03-30 23:00:00,52.2710404881863,47.2710404881863,57.2710404881863
2026-03-31 00:00:00,52.37989223592916,47.37989223592916,57.37989223592916
2026-03-31 01:00:00,53.66680346059349,48.66680346059349,58.66680346059349
2026-03-31 02:00:00,55.37095936630017,50.37095936630017,60.37095936630017
2026-03-31 03:00:00,59.57985466353071,54.57985466353071,64.57985466353071
2026-03-31 04:00:00,62.89225475609383,57.89225475609383,67.89225475609382
2026-03-31 05:00:00,64.81423789163446,59.81423789163446,69.81423789163446
2026-03-31 06:00:00,65.60619732609375,60.60619732609375,70.60619732609375
2026-03-31 07:00:00,63.15833195014924,58.15833195014924,68.15833195014923
2026-03-31 08:00:00,57.10707673360491,52.10707673360491,62.10707673360491
2026-03-31 09:00:00,49.041081687919835,44.041081687919835,54.041081687919835
2026-03-31 10:00:00,41.09437985683008,36.09437985683008,46.09437985683008
2026-03-31 11:00:00,35.19351119882805,30.19351119882805,40.19351119882805
2026-03-31 12:00:00,30.70253000894121,25.70253000894121,35.70253000894121
2026-03-31 13:00:00,28.7822570444649,23.7822570444649,33.7822570444649
2026-03-31 14:00:00,30.672321262116952,25.672321262116952,35.67232126211695
2026-03-31 15:00:00,35.241368657238766,30.241368657238766,40.241368657238766
2026-03-31 16:00:00,40.107278757980275,35.107278757980275,45.107278757980275
2026-03-31 17:00:00,44.2884941369985,39.2884941369985,49.2884941369985
2026-03-31 18:00:00,48.182029611420624,43.182029611420624,53.182029611420624
2026-03-31 19:00:00,50.62105600376144,45.62105600376144,55.62105600376144
2026-03-31 20:00:00,51.20353871484265,46.20353871484265,56.20353871484265
2026-03-31 21:00:00,50.388261106002666,45.388261106002666,55.388261106002666
2026-03-31 22:00:00,49.39712394009295,44.39712394009295,54.39712394009295
2026-03-31 23:00:00,49.10849964359845,44.10849964359845,54.10849964359845
2026-04-01 00:00:00,49.417344797945844,44.417344797945844,54.417344797945844
2026-04-01 01:00:00,50.9320674568001,45.9320674568001,55.9320674568001
2026-04-01 02:00:00,53.870830978761035,48.870830978761035,58.870830978761035
2026-04-01 03:00:00,57.052475055143674,52.052475055143674,62.052475055143674
2026-04-01 04:00:00,59.67453870990403,54.67453870990403,64.67453870990403
2026-04-01 05:00:00,60.9674182752302,55.9674182752302,65.9674182752302
2026-04-01 06:00:00,60.36500561758314,55.36500561758314,65.36500561758314
2026-04-01 07:00:00,57.31127947658622,52.31127947658622,62.31127947658622
2026-04-01 08:00:00,52.09041118402478,47.09041118402478,57.09041118402478
2026-04-01 09:00:00,46.116427852552434,41.116427852552434,51.116427852552434
2026-04-01 10:00:00,40.48011120884334,35.48011120884334,45.48011120884334
2026-04-01 11:00:00,35.84012510282578,30.84012510282578,40.84012510282578
2026-04-01 12:00:00,32.88945855379795,27.88945855379795,37.88945855379795
2026-04-01 13:00:00,32.44682270794712,27.44682270794712,37.44682270794712
2026-04-01 14:00:00,34.34877229573233,29.34877229573233,39.34877229573233
2026-04-01 15:00:00,37.469218055471764,32.469218055471764,42.469218055471764
2026-04-01 16:00:00,41.0315393472489,36.0315393472489,46.0315393472489
2026-04-01 17:00:00,44.48080336490399,39.48080336490399,49.48080336490399
2026-04-01 18:00:00,47.1796297179679,42.1796297179679,52.1796297179679
2026-04-01 19:00:00,48.59782580317455,43.59782580317455,53.59782580317455
2026-04-01 20:00:00,48.71291679641833,43.71291679641833,53.71291679641833
2026-04-01 21:00:00,48.27911452651709,43.27911452651709,53.27911452651709
2026-04-01 22:00:00,47.86848159106667,42.86848159106667,52.86848159106667
2026-04-01 23:00:00,47.860802452825794,42.860802452825794,52.860802452825794
