时间,预测值,下限,上限
2026-03-30 12:00:00,40.96265863222873,35.96265863222873,45.96265863222873
2026-03-30 13:00:00,39.96566716672413,34.96566716672413,44.96566716672413
2026-03-30 14:00:00,40.64695021758743,35.64695021758743,45.64695021758743
2026-03-30 15:00:00,46.04248950281383,41.04248950281383,51.04248950281383
2026-03-30 16:00:00,53.303680158388836,48.303680158388836,58.303680158388836
2026-03-30 17:00:00,54.92567597406976,49.92567597406976,59.92567597406976
2026-03-30 18:00:00,56.484913301186516,51.484913301186516,61.484913301186516
2026-03-30 19:00:00,60.07569349737642,55.07569349737642,65.07569349737642
2026-03-30 20:00:00,59.29690564346981,54.29690564346981,64.29690564346981
2026-03-30 21:00:00,56.46472857626408,51.46472857626408,61.46472857626408
2026-03-30 22:00:00,57.91099442351392,52.91099442351392,62.91099442351392
2026-03-30 23:00:00,59.06577559203215,54.06577559203215,64.06577559203215
2026-03-31 00:00:00,59.09714978537359,54.09714978537359,64.09714978537359
2026-03-31 01:00:00,63.10645235479541,58.10645235479541,68.10645235479541
2026-03-31 02:00:00,64.50312740673317,59.50312740673317,69.50312740673317
2026-03-31 03:00:00,67.50644580054158,62.506445800541584,72.50644580054158
2026-03-31 04:00:00,66.96529639470809,61.96529639470809,71.96529639470809
2026-03-31 05:00:00,66.04982812897447,61.04982812897447,71.04982812897447
2026-03-31 06:00:00,64.53029080941305,59.530290809413046,69.53029080941305
2026-03-31 07:00:00,60.17315845366494,55.17315845366494,65.17315845366494
2026-03-31 08:00:00,53.09577094695017,48.09577094695017,58.09577094695017
2026-03-31 09:00:00,48.378816714076535,43.378816714076535,53.378816714076535
2026-03-31 10:00:00,46.098009328295895,41.098009328295895,51.098009328295895
2026-03-31 11:00:00,44.16480060364619,39.16480060364619,49.16480060364619
2026-03-31 12:00:00,42.449345021894274,37.449345021894274,47.449345021894274
2026-03-31 13:00:00,43.1269312198033,38.1269312198033,48.1269312198033
2026-03-31 14:00:00,45.36193465387903,40.36193465387903,50.36193465387903
2026-03-31 15:00:00,47.45487906855616,42.45487906855616,52.45487906855616
2026-03-31 16:00:00,49.2367860945661,44.2367860945661,54.2367860945661
2026-03-31 17:00:00,50.68661216839734,45.68661216839734,55.68661216839734
2026-03-31 18:00:00,52.897315086695045,47.897315086695045,57.897315086695045
2026-03-31 19:00:00,53.09474347430062,48.09474347430062,58.09474347430062
2026-03-31 20:00:00,53.57720414089053,48.57720414089053,58.57720414089053
2026-03-31 21:00:00,54.53970646650348,49.53970646650348,59.53970646650348
2026-03-31 22:00:00,55.87641975570008,50.87641975570008,60.87641975570008
2026-03-31 23:00:00,57.01339632710226,52.01339632710226,62.01339632710226
2026-04-01 00:00:00,58.69899742602071,53.69899742602071,63.69899742602071
2026-04-01 01:00:00,60.60284107781815,55.60284107781815,65.60284107781814
2026-04-01 02:00:00,61.93242998408468,56.93242998408468,66.93242998408468
2026-04-01 03:00:00,61.869287295189125,56.869287295189125,66.86928729518912
2026-04-01 04:00:00,61.320192673422355,56.320192673422355,66.32019267342235
2026-04-01 05:00:00,60.16370159854678,55.16370159854678,65.16370159854678
2026-04-01 06:00:00,57.73854859947268,52.73854859947268,62.73854859947268
2026-04-01 07:00:00,54.36841887431603,49.36841887431603,59.36841887431603
2026-04-01 08:00:00,51.293616393698066,46.293616393698066,56.293616393698066
2026-04-01 09:00:00,49.13935601601797,44.13935601601797,54.13935601601797
2026-04-01 10:00:00,47.00012199393818,42.00012199393818,52.00012199393818
2026-04-01 11:00:00,45.63474941956412,40.63474941956412,50.63474941956412
2026-04-01 12:00:00,45.17693317562935,40.17693317562935,50.17693317562935
2026-04-01 13:00:00,45.7011410781872,40.7011410781872,50.7011410781872
2026-04-01 14:00:00,46.330070847629344,41.330070847629344,51.330070847629344
2026-04-01 15:00:00,47.10653737371471,42.10653737371471,52.10653737371471
2026-04-01 16:00:00,48.17466727284802,43.17466727284802,53.17466727284802
2026-04-01 17:00:00,49.33105619430871,44.33105619430871,54.33105619430871
2026-04-01 18:00:00,50.09364606411407,45.09364606411407,55.09364606411407
2026-04-01 19:00:00,50.95038025476846,45.95038025476846,55.95038025476846
2026-04-01 20:00:00,52.089703840829806,47.089703840829806,57.089703840829806
2026-04-01 21:00:00,53.346308710799974,48.346308710799974,58.346308710799974
2026-04-01 22:00:00,54.5251153972977,49.5251153972977,59.5251153972977
2026-04-01 23:00:00,55.8452735691132,50.8452735691132,60.8452735691132
2026-04-02 00:00:00,57.25472416297172,52.25472416297172,62.25472416297172
2026-04-02 01:00:00,58.16890355509308,53.16890355509308,63.16890355509308
2026-04-02 02:00:00,58.5065212351639,53.5065212351639,63.5065212351639
2026-04-02 03:00:00,58.30619293027289,53.30619293027289,63.30619293027289
2026-04-02 04:00:00,57.6878081486977,52.6878081486977,62.6878081486977
2026-04-02 05:00:00,56.321073292778706,51.321073292778706,61.321073292778706
2026-04-02 06:00:00,54.465451325893206,49.465451325893206,59.465451325893206
2026-04-02 07:00:00,52.55768722847231,47.55768722847231,57.55768722847231
2026-04-02 08:00:00,50.82219067672327,45.82219067672327,55.82219067672327
2026-04-02 09:00:00,49.1722585366342,44.1722585366342,54.1722585366342
2026-04-02 10:00:00,47.86212404415426,42.86212404415426,52.86212404415426
2026-04-02 11:00:00,47.07559187882296,42.07559187882296,52.07559187882296
2026-04-02 12:00:00,46.77118850560618,41.77118850560618,51.77118850560618
2026-04-02 13:00:00,46.69786671107498,41.69786671107498,51.69786671107498
2026-04-02 14:00:00,46.88724293718827,41.88724293718827,51.88724293718827
2026-04-02 15:00:00,47.37625225049504,42.37625225049504,52.37625225049504
2026-04-02 16:00:00,47.994519686550525,42.994519686550525,52.994519686550525
2026-04-02 17:00:00,48.65312585949841,43.65312585949841,53.65312585949841
2026-04-02 18:00:00,49.425841860966486,44.425841860966486,54.425841860966486
2026-04-02 19:00:00,50.42228142679918,45.42228142679918,55.42228142679918
2026-04-02 20:00:00,51.477584410713746,46.477584410713746,56.477584410713746
2026-04-02 21:00:00,52.55495952891434,47.55495952891434,57.55495952891434
2026-04-02 22:00:00,53.66872235127934,48.66872235127934,58.66872235127934
2026-04-02 23:00:00,54.757104400475015,49.757104400475015,59.757104400475015
2026-04-03 00:00:00,55.57775807396801,50.57775807396801,60.57775807396801
2026-04-03 01:00:00,56.043858287780935,51.043858287780935,61.043858287780935
2026-04-03 02:00:00,56.16182412346514,51.16182412346514,61.16182412346514
2026-04-03 03:00:00,55.91824546673128,50.91824546673128,60.91824546673128
2026-04-03 04:00:00,55.22435584441285,50.22435584441285,60.22435584441285
2026-04-03 05:00:00,54.191138607223955,49.191138607223955,59.191138607223955
2026-04-03 06:00:00,53.003985488156886,48.003985488156886,58.003985488156886
2026-04-03 07:00:00,51.76662608802669,46.76662608802669,56.76662608802669
2026-04-03 08:00:00,50.532972108271174,45.532972108271174,55.532972108271174
2026-04-03 09:00:00,49.42765353267194,44.42765353267194,54.42765353267194
2026-04-03 10:00:00,48.58356671515445,43.58356671515445,53.58356671515445
2026-04-03 11:00:00,47.98219779667999,42.98219779667999,52.98219779667999
2026-04-03 12:00:00,47.593500509996616,42.593500509996616,52.593500509996616
2026-04-03 13:00:00,47.430467517093874,42.430467517093874,52.430467517093874
2026-04-03 14:00:00,47.51395576577406,42.51395576577406,52.51395576577406
2026-04-03 15:00:00,47.77132498983898,42.77132498983898,52.77132498983898
2026-04-03 16:00:00,48.16927253288287,43.16927253288287,53.16927253288287
2026-04-03 17:00:00,48.72916684325918,43.72916684325918,53.72916684325918
2026-04-03 18:00:00,49.45960519827659,44.45960519827659,54.45960519827659
2026-04-03 19:00:00,50.285227496536244,45.285227496536244,55.285227496536244
2026-04-03 20:00:00,51.16672814154688,46.16672814154688,56.16672814154688
2026-04-03 21:00:00,52.081520321773375,47.081520321773375,57.081520321773375
2026-04-03 22:00:00,52.96501152021408,47.96501152021408,57.96501152021408
2026-04-03 23:00:00,53.701930082233325,48.701930082233325,58.701930082233325
2026-04-04 00:00:00,54.22493956324123,49.22493956324123,59.22493956324123
2026-04-04 01:00:00,54.515445642394,49.515445642394,59.515445642394
2026-04-04 02:00:00,54.53488779754379,49.53488779754379,59.53488779754379
2026-04-04 03:00:00,54.25856343255614,49.25856343255614,59.25856343255614
2026-04-04 04:00:00,53.72505975313048,48.72505975313048,58.72505975313048
2026-04-04 05:00:00,53.01964881198534,48.01964881198534,58.01964881198534
2026-04-04 06:00:00,52.197160125372804,47.197160125372804,57.197160125372804
2026-04-04 07:00:00,51.314683860087236,46.314683860087236,56.314683860087236
2026-04-04 08:00:00,50.45349097634677,45.45349097634677,55.45349097634677
2026-04-04 09:00:00,49.691118162691545,44.691118162691545,54.691118162691545
2026-04-04 10:00:00,49.05073050471888,44.05073050471888,54.05073050471888
2026-04-04 11:00:00,48.549183247236336,43.549183247236336,53.549183247236336
2026-04-04 12:00:00,48.21340124606556,43.21340124606556,53.21340124606556
2026-04-04 13:00:00,48.06009676560917,43.06009676560917,53.06009676560917
2026-04-04 14:00:00,48.0709668685636,43.0709668685636,53.0709668685636
2026-04-04 15:00:00,48.23649755315487,43.23649755315487,53.23649755315487
2026-04-04 16:00:00,48.5633150921291,43.5633150921291,53.5633150921291
2026-04-04 17:00:00,49.039639529499766,44.039639529499766,54.039639529499766
2026-04-04 18:00:00,49.628187367962155,44.628187367962155,54.628187367962155
2026-04-04 19:00:00,50.29408218017791,45.29408218017791,55.29408218017791
2026-04-04 20:00:00,51.00864381401641,46.00864381401641,56.00864381401641
2026-04-04 21:00:00,51.71822370796055,46.71822370796055,56.71822370796055
2026-04-04 22:00:00,52.356710605163805,47.356710605163805,57.356710605163805
2026-04-04 23:00:00,52.87371466346952,47.87371466346952,57.87371466346952
2026-04-05 00:00:00,53.23833627576692,48.23833627576692,58.23833627576692
2026-04-05 01:00:00,53.41698660714661,48.41698660714661,58.41698660714661
2026-04-05 02:00:00,53.39088084902538,48.39088084902538,58.39088084902538
2026-04-05 03:00:00,53.17184204109593,48.17184204109593,58.17184204109593
2026-04-05 04:00:00,52.79369212591784,47.79369212591784,57.79369212591784
2026-04-05 05:00:00,52.287565056307926,47.287565056307926,57.287565056307926
2026-04-05 06:00:00,51.69278935734991,46.69278935734991,56.69278935734991
2026-04-05 07:00:00,51.061741505580784,46.061741505580784,56.061741505580784
2026-04-05 08:00:00,50.44394858945483,45.44394858945483,55.44394858945483
2026-04-05 09:00:00,49.87225810335238,44.87225810335238,54.87225810335238
2026-04-05 10:00:00,49.374870942448304,44.374870942448304,54.374870942448304
2026-04-05 11:00:00,48.98242784531804,43.98242784531804,53.98242784531804
2026-04-05 12:00:00,48.71453921877384,43.71453921877384,53.71453921877384
2026-04-05 13:00:00,48.5770702293433,43.5770702293433,53.5770702293433
2026-04-05 14:00:00,48.5738584763301,43.5738584763301,53.5738584763301
2026-04-05 15:00:00,48.70990724652333,43.70990724652333,53.70990724652333
2026-04-05 16:00:00,48.97729259498911,43.97729259498911,53.97729259498911
2026-04-05 17:00:00,49.355689180272925,44.355689180272925,54.355689180272925
2026-04-05 18:00:00,49.821289822085085,44.821289822085085,54.821289822085085
2026-04-05 19:00:00,50.347708496179095,45.347708496179095,55.347708496179095
2026-04-05 20:00:00,50.89624357118157,45.89624357118157,55.89624357118157
2026-04-05 21:00:00,51.4228963032879,46.4228963032879,56.4228963032879
2026-04-05 22:00:00,51.889252491576,46.889252491576,56.889252491576
